All Urban Consumers - (CPI-U): U.S. city average: All items: 1982-84=100//period=monthly,,,
http://www.economagic.com/,,,
Apr-2010,2010,4,217.4
May-2010,2010,5,217.29
Jun-2010,2010,6,217.2
Jul-2010,2010,7,217.61
Aug-2010,2010,8,217.92
Sep-2010,2010,9,218.28
Oct-2010,2010,10,219.04
Nov-2010,2010,11,219.59
Dec-2010,2010,12,220.47
Jan-2011,2011,1,221.19
Feb-2011,2011,2,221.9
Mar-2011,2011,3,223.05
Apr-2011,2011,4,224.09
May-2011,2011,5,224.81
Jun-2011,2011,6,224.81
Jul-2011,2011,7,225.4
Aug-2011,2011,8,226.11
Sep-2011,2011,9,226.6
Oct-2011,2011,10,226.75
Nov-2011,2011,11,227.17
Dec-2011,2011,12,227.22
Jan-2012,2012,1,227.86
Feb-2012,2012,2,228.38
Mar-2012,2012,3,228.89
Apr-2012,2012,4,229.29
May-2012,2012,5,228.72
Jun-2012,2012,6,228.51
Jul-2012,2012,7,228.48
Aug-2012,2012,8,229.84
Sep-2012,2012,9,230.99
Oct-2012,2012,10,231.66
Nov-2012,2012,11,231.28
Dec-2012,2012,12,231.27
Jan-2013,2013,1,231.64
Feb-2013,2013,2,233.01
Mar-2013,2013,3,232.31
Apr-2013,2013,4,231.86
May-2013,2013,5,231.9
Jun-2013,2013,6,232.36
Jul-2013,2013,7,232.75
Aug-2013,2013,8,233.25
Sep-2013,2013,9,233.64
Oct-2013,2013,10,233.8
Nov-2013,2013,11,234.21
Dec-2013,2013,12,234.85
Jan-2014,2014,1,235.44
Feb-2014,2014,2,235.62
Mar-2014,2014,3,235.9
Apr-2014,2014,4,236.5
May-2014,2014,5,236.8
Jun-2014,2014,6,237.02
Jul-2014,2014,7,237.26
Aug-2014,2014,8,237.16
Sep-2014,2014,9,237.51
Oct-2014,2014,10,237.65
Nov-2014,2014,11,237.26
Dec-2014,2014,12,236.46
Jan-2015,2015,1,234.95
Feb-2015,2015,2,235.42
Mar-2015,2015,3,235.86
Apr-2015,2015,4,236.2
May-2015,2015,5,236.88
Jun-2015,2015,6,237.42
Jul-2015,2015,7,237.73
Aug-2015,2015,8,237.7
Sep-2015,2015,9,237.49
Oct-2015,2015,10,237.95
Nov-2015,2015,11,238.3
Dec-2015,2015,12,238.04
Jan-2016,2016,1,238.11
Feb-2016,2016,2,237.71
Mar-2016,2016,3,237.92
Apr-2016,2016,4,238.89
May-2016,2016,5,239.41
Jun-2016,2016,6,239.93
Jul-2016,2016,7,239.83
Aug-2016,2016,8,240.31
Sep-2016,2016,9,
Oct-2016,2016,10,
Nov-2016,2016,11,
Dec-2016,2016,12,
